id,nome,indirizzo,numero-civico,cap,quartiere,citta,geolocazione,telefono,fax,mobile,email,web,tipi,tipi-specifici,agenzia.intestazione,consolato.stato,consolato.console,consolato.pec,consolato.orari.giorni,consolato.orari.apertura,consolato.orari.chiusura,consolato.orari.note,accoglienza.stelle,accoglienza.camere,accoglienza.sale_meeting,accoglienza.residences,accoglienza.descrizione,accoglienza.direttore,accoglienza.gestione,divertimento-e-ristoro.cucina,divertimento-e-ristoro.orari.giorni,divertimento-e-ristoro.orari.apertura,divertimento-e-ristoro.orari.chiusura,divertimento-e-ristoro.orari.note,divertimento-e-ristoro.informazioni,luogo-da-visitare.orari.giorni,luogo-da-visitare.orari.apertura,luogo-da-visitare.orari.chiusura,luogo-da-visitare.orari.note,luogo-da-visitare.orari.visite,luogo-da-visitare.orari.servizi,luogo-da-visitare.orari.prezzi,luogo-da-visitare.informazioni_storiche,luogo-da-visitare.note,luogo-da-visitare.gestore.nome,luogo-da-visitare.gestore.indirizzo,luogo-da-visitare.gestore.cap,luogo-da-visitare.gestore.localita,luogo-da-visitare.gestore.mobile,luogo-da-visitare.gestore.telefono,luogo-da-visitare.gestore.fax,luogo-da-visitare.gestore.email,luogo-da-visitare.gestore.web,icon
116,Palazzo Ziino,Via Dante Alighieri,53,90141,,Palermo,"38.124072499999997,13.351702899999999",091/407631,,,,,luogo da visitare,Palazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L'edificio che fu dimora della famiglia dell'avvocato Ottavio Ziino, espressione della più alta borghesia emergente di Palermo venne progettato dal fratello Nunzio Ziino e fu inaugurato nel 1895. Concepito nel gusto neoclassico della Palermo tardo-ottocentesca, dal punto di vista architettonico riprende il modello distributivo funzionale dei palazzi settecenteschi: l'ampio androne carraio, lo scalone in marmo di Carrara, i locali al piano terra, il piano nobile con gli ambienti di rappresentanza, i piani superiori per le abitazioni della famiglia e del personale. Alla realizzazione e decorazione degli interni collaborarono i migliori artisti del tempo: Rocco Lentini, Giuseppe Enea, Giuseppe Damiani Almeyda, Ernesto Basile. Dopo l'ultimo conflitto mondiale, il palazzo subì un periodo di abbandono e di sistematica devastazione ad opera dei ladri, fino al 1985, quando il palazzo fu acquistato dal Comune di Palermo, il quale lo adibì a sede di uffici amministrativi e spazi espositivi per mostre temporanee.",,Distretto Culturale di Palermo,"Via sant'Anna, 21",90133,Palermo,,091/431605,,info@palermocultura.it,http://www.palermocultura.it,building
81,Palazzo delle Aquile (o Pretorio),Piazza Pretoria, ,90133,,Palermo,"38.115712899999998,13.3621249",091/402216,,,didattica@palermocultura.it,http://www.comune.palermo.it/,luogo da visitare,Palazzo,,,,,,,,,,,,,,,,,,,,,,,,,da lunedì a sabato 9.00 - 13.00 e 15.00 - 18.00,,,,"Il palazzo civile più rappresentativo della città, poiché sede del Comune di Palermo, fu costruito nel 1470 dall'architetto Giacomo Bonfante per volere del pretore Pietro Speciale. Durante i secoli subì innumerevoli trasformazioni, tra le più importanti si ricordano, quella avvenuta nel 1553 quando l'ingresso principale fu spostato dalla piazza Bellini alla piazza Pretoria, e quella avvenuta tra il 1874 e il 1891 ad opera dell'architetto Giuseppe Damiani Almeyda che ha dato l'attuale forma al palazzo. Sulla facciata principale, all'interno di una nicchia, è posta la statua della Santa patrona di Palermo, S. Rosalia, realizzata da Carlo D'Aprile nel 1661; sul coronamento, sulla facciata ed anche all'interno si trovano numerose aquile di diversa fattura, da qui il nome di Palazzo delle Aquile: l'aquila è il simbolo della città ed è un retaggio di epoca romana, con il valore di potere. All'interno si possono visitare: la Sala Rossa, ovvero lo studio del Sindaco; la Sala Gialla, dove si riunisce la Giunta Comunale; la Sala delle Lapidi, così chiamata per le numerose lapidi che rivestono le sue pareti e che testimoniano importanti fatti ed eventi legati alla storia della città, qui si riunisce il Consiglio Comunale.",,Distretto Culturale di Palermo,"Via sant'Anna, 21",90133,Palermo,,091/431605,,info@palermocultura.it,http://www.palermocultura.it,building
79,Palazzo Ajutamicristo,Via Giuseppe Garibaldi,23,90133,,Palermo,"38.113107100000001,13.3672054",091/161894,,,info@palazzoajutamicristo.it,http://www.palazzo-ajutamicristo.com,luogo da visitare,Palazzo,,,,,,,,,,,,,,,,,,,,,,,,,da martedì a sabato 9.00 - 13.30,,,,"Magnifica residenza di Guglielmo Ajutamicristo, ricco mercante pisano, divenuto nobile con la sua attività di banchiere, il quale commissionò, nell'ultimo decennio del '400, all'architetto Matteo Carnalivari la realizzazione del palazzo. Lo storico palazzo fu in quel tempo la dimora prediletta di ospiti illustri. Nel 1500 ospitò la regina Giovanna, moglie del re Don Ferrante di Napoli; nel 1535 vi soggiornò l'imperatore Carlo V, non potendo alloggiare nel Palazzo Reale non adatto alla sua magnificenza; nel 1576 vi fu ricevuto Don Giovanni d'Austria, fratello del re Filippo II, vincitore della battaglia di Lepanto. Dopo essere passato di proprietà ai Moncada principi di Paternò, nell'800 fu venduto alla famiglia Calefati di Canalotti e Tasca d'Almerita, che, ancora oggi detengono la proprietà di una parte del palazzo, dato che l'altra parte è stata acquistata dalla Regione Siciliana. L'edificio si presenta con un impianto tardo-quattrocentesco, rimaneggiato più volte durante i secoli. Di particolare interesse è la sala da ballo dal soffitto affrescato da Giuseppe Crestadoro, raffigurante La Gloria del Principe Virtuoso, la cui superficie, di 200 mq, si affaccia sulla terrazza fiorita.",,Regione Siciliana,"Via Ausonia, 122",90146,Palermo,,091/24003 - 800894318,,cittadino@regione.sicilia.it.,http://pti.regione.sicilia.it/portal/page/portal/PIR_PORTALE,building
84,Palazzo Belmonte Riso,Via Vittorio Emanuele,365,90134,,Palermo,"38.115177500000001,13.360079199999999",091/87717,,,,http://www.regione.sicilia.it/beniculturali/dirbenicult/info/riso.html,luogo da visitare,Palazzo,,,,,,,,,,,,,,,,,,,,,,,,,da martedì a domenica 10.00 - 20.00,,,6,"L'area su cui sorse il palazzo era occupata fin dal XVI secolo da palazzo Afflitto, il quale fu acquistato da Giuseppe Emanuele Ventimiglia e Cottone, principe di Belmonte, che lo fece riedificare completamente da Giuseppe Venanzio Marvuglia a partire dal 1780. passato ai principi di Pandolfina e nel 1841 a Giovanni Riso, divenne nel 1935 Casa del Fascio; centrato dai bombardamenti del 1943 fu abbandonato ai vandali che asportarono quanto non distrutto dalle bombe. Il prospetto è l'unica struttura rimasta integra ed è caratterizzato dalla presenza di lesene ornate da capitelli; da un portale d'ingresso affiancato da colonne e da una lunga balconata, corrispondente al piano nobile. Dopo un attento restauro, dal 2005 è divenuto sede del Museo d'Arte Contemporanea della Sicilia; il cui percorso espositivo, curato da Francesco Andolina, parte da una prima tranche di opere che coprono circa sessant'anni di storia, dai siciliani Carla Accardi, Pietro Consagra, Salvo, Antonio Sanfilippo ed Emilio Isgro', fino a Croce Taravella, Alessandro Bazan, Laboratorio Saccardi, con un'incursione autorizzata di chi ha lavorato in Sicilia, Jannis Kounellis, Richard Long, Christian Boltanski. Oltre alla colleazione permanente, il museo ospita, anche delle mostre temporanee.",Sede del Museo d'Arte Contemporanea della Sicilia.,Regione Siciliana,"Via Ausonia, 122",90146,Palermo,,091/24003 - 800894318,,cittadino@regione.sicilia.it.,http://pti.regione.sicilia.it/portal/page/portal/PIR_PORTALE,building
95,Palazzo Galletti di S. Cataldo,Piazza Marina,46,90133,,Palermo,"38.116952900000001,13.368792600000001",091/431605,,,,,luogo da visitare,Palazzo,,,,,,,,,,,,,,,,,,,,,,,,,,Il sito è visitabile su prenotazione.,,,"Appartenuto ai Galletti e La Grua, principi di Fiumesalato. Il palazzo risale al XVI secolo, ma venne restaurato in un ibrido stile neogotico nel 1866 dall'architetto Tommaso Di Chiara che vi profuse l'intero repertorio dei possibili riferimenti stilistici come la torre merlata e i lavori a traforo delle aperture. La parte più interna dell'edificio conserva importanti vestigia del XVI secolo: nel vicolo della Neve è un portale ad arco policentrico con cornice; nel vicolo Palagonia rimangono un portale rinascimentale in marmo, con stemma al centro dell'architrave, ed alcune finestre della stessa epoca con cornici in marmo, decorate da intagli a motivi vegetali e naturalistici. L'atrio è coperto da una bella volta costolonata tardo-gotica con chiavi pendule; vi si aprono dei portaletti con architravi elegantemente scolpiti . Oggi è sede di uffici dell'Amministrazione Comunale.",,Distretto Culturale di Palermo,"Via sant'Anna, 21",90133,Palermo,,091/431605,,info@palermocultura.it,http://www.palermocultura.it,building
99,Palazzo Jung,Via Abramo Lincoln,71,90133,,Palermo,"38.113992499999988,13.373288799999999",091/628145,,,,,luogo da visitare,Palazzo,,,,,,,,,,,,,,,,,,,,,,,,,,Non visitabile tranne che in occasione di mostre.,,,"Costruito nella prima metà dell'800 in via Lincoln dai baroni di Verbumcaudo; nel 1921 divenne residenza della famiglia Jung, tre fratelli ebrei giunti da Milano agli inizi del diciannovesimo secolo, per impiantare in città una grande impresa di esportazione di frutta secca, essenze, agrumi e sommacco. Acquisito dalla Provincia di Palermo, nel 1959, la quale predispose un piano di lavori di restauro,che hanno interessato una superficie totale di circa 6mila metri quadri, suddivisi tra piano terra, primo e secondo piano, più una serie di ammezzati e naturalmente il bellissimo giardino. La struttura ha forti richiami neoclassici, come molti edifici contemporanei della città di Palermo, che si notano soprattutto sul frontone d'ingresso con colonne sottili e nello stile dei balconi. Oggi, il palazzo ospita mostre temporanee ed eventi.",,Provincia Regionale di Palermo,"Via Maqueda, 100",90134,Palermo,,,,,,building
101,Palazzo Mirto,Via Merlo,2,90133,,Palermo,"38.116591300000003,13.368641",091/167541 - 0916164751,,,,http://www.regione.sicilia.it/beniculturali/palazzomirto,luogo da visitare,Palazzo,,,,,,,,,,,,,,,,,,,,,,,,,Da martedì a sabato 9.00 -18.00.,,,4,"Le origini della famiglia Filangeri risalgono al periodo normanno. Provenienti da Napoli, per sfuggire agli Angioini, assumeranno una importanza notevole per i numerosi feudi, ma anche per le importanti cariche che vestiranno sia in ambito civile che religioso. Nella prima metà del '600, Giuseppe Filangeri venne nominato principe di Mirto. L'aspetto odierno del palazzo rispecchia a grandi linee quello voluto intorno al 1793 dal principe Bernardo. Di notevole interesse sono: la Sala Salvatore Rosa, chiamata così per la presenza di dipinti realizzati dall'artista napoletano; lo stanzino del trucco con una toiletta in stile Luigi XV e quello del fumo con le pareti in cuoio bulinato e dipinto; il Salone dei Ricevimenti con le decorazioni pittoriche realizzate dal Velasco ed il Salone del Baldacchino con le pareti interamente ricamate a pittoresco con scene della Gerusalemme Liberata e il soffitto affrescato dall'Interguglielmi dove è celebrata la Gloria di Bernardo Filangeri. Nel 1982 il palazzo fu donato da Maria Concetta Filangeri alla Regione Siciliana, divenendo così sede museale.",,Regione Siciliana,"Via Ausonia, 122",90146,Palermo,,091/24003 - 800894318,,cittadino@regione.sicilia.it.,http://pti.regione.sicilia.it/portal/page/portal/PIR_PORTALE,building
103,Palazzo Palagonia,Via IV Aprile,2,90133,,Palermo,"38.117009299999999,13.3700429",091/431605,,,,,luogo da visitare,Palazzo,,,,,,,,,,,,,,,,,,,,,,,,,,Il sito è visitabile su prenotazione.,Sede del Museo Enologico.,,"Il Palazzo Gravina di Palagonia fu ingrandito ed abbellito nel XVIII secolo, anche se le attuali forme sontuose dell'edificio risalgono agli anni compresi tra il 1810 e il 1857. Il progetto deriva da esempi del Marvuglia. La neoclassica facciata è imperniata sull'elaborato partito, comprendente il portale con coppie di colonne binate e balcone superiore con coppie di cariatidi. Anche gli interni, decorati da stucchi neoclassici, denotano grande cura del dettaglio. Il palazzo è stato fortemente danneggiato dai bombardamenti della seconda guerra mondiale e dal terremoto del 1968, distruzioni che hanno reso necessario all'inizio degli anni Ottanta del secolo scorso, l'intervento del Comune, attuale proprietario del palazzo, improntato al recupero totale della struttura.",,Distretto Culturale di Palermo,"Via sant'Anna, 21",90133,Palermo,,091/431605,,info@palermocultura.it,http://www.palermocultura.it,building
108,Palazzo Sant'Elia (Palazzo Celestri di Santa Croce),Via Maqueda,83,90133,,Palermo,"38.112282999999998,13.3636649",091/628289,,,,http://www.provincia.palermo.it/palazzo_s.elia,luogo da visitare,Palazzo,,,,,,,,,,,,,,,,,,,,,,,,,,Il palazzo è visitabile soltanto in occasione di mostre e/o eventi.,,,"L'edificio appartenuto fin dal XVII secolo ai Celestri marchesi di S. Croce, fu ammodernato ed abbellito nel 1770 da Tommaso Grimaldi e Celestri che ne fece una dimora principesca; nel 1856 passò ai Trigona principi di S. Elia. Acquistato dall'Amministrazione Provinciale, in uno stato di penoso degrado, è stato completamente restaurato ed adibito a spazio espositivo di mostre temporanee. Il prospetto, lungo 75 metri ha due ingressi con colonne che immettono ad altrettante corti. Alcuni saloni sono stati decorati da Gioacchino Martorana e da Elia Interguglielmi.",,Provincia Regionale di Palermo,"Via Maqueda, 100",90134,Palermo,,,,,,building
112,Palazzo Tarallo,Via delle Pergole,74,90134,,Palermo,"38.110400400000003,13.3622947",091/166621 - 0916101388,,,,,luogo da visitare,Palazzo,,,,,,,,,,,,,,,,,,,,,,,,,Orari di apertura dal lunedì al venerdì 9.00 - 13.00 mercoledi 15.30 - 17.30,,sede della Biblioteca etnografica.,,"L'edificio costituisce un'importante testimonianza dell'architettura civile e nobiliare minore sei-settecentesca della città. La sua storia è legata a quella di due note famiglie aristocratiche: i Tarallo, baroni di Badia, duchi di Miraglia e signori di Ferla, e i Cottone, marchesi D'Altamira. Il palazzo è il risultato dell'accorpamento di diverse dimore riunite in un progetto barocco di riconfigurazione complessiva degli apparati decorativi sia interni che esterni. Agli inizi degli anni ottanta del '900, il Palazzo fu acquistato dal Comune di Palermo che, dopo un attento restauro, lo ha adibito a seconda sede del Museo Etnografico Pitrè. Tra i lavori che emergono per valore artistico, furono quelli attribuiti a Pietro Martorana, il quale realizzò, per le sale del piano nobile, quattro grandi affreschi, di cui uno solo è giunto fino a noi, ovvero Storia del trionfo di Betsabea col Re Salomone. Nelle altre sale del primo piano sono stati collocati due eleganti portantine settecentesche e alcuni manufatti del Museo di gusto e committenza colta e aristocratica, anche se realizzati in quelle stesse botteghe artigiane da cui uscivano opere di uso più popolare; tra i quali, alcuni mobili dipinti, di fine '700, in particolare, si tratta di un cassettone, un armadio, un mobile-altare, una scarabattola e due teche, tutti del XVIII secolo. Nelle sale sono esposte anche una decina di stampe litografiche d'epoca, contenenti l'alfabeto del contadino e motti di saggezza popolare. Al pianterreno, nei locali originariamente adibiti a scuderie e rimessa per le carrozze, si possono ammirare, il frontale del teatrino ottocentesco del Pitrè e il teatrino completo assemblato da Cocchiara nei primi del '900. Nel piano nobile, come omaggio al fondatore del Museo, c'è una un angolo della memoria dedicato a Giuseppe Pitrè, con il suo tavolo da lavoro, i suoi occhialini ed i suoi libri. Ed inoltre, nei saloni del secondo piano, è stata allestita la Biblioteca specializzata del Museo, che conta circa 3 mila volumi donati dal professore Bonomo, oltre a numerosi periodici e ad una consistente raccolta di tesi specialistiche svolte da studenti universitari. La biblioteca possiede anche un'importante documentazione iconografica, comprendente una prestigiosa raccolta di stampe e fotografie di autori diversi, come Interguglielmi, Incorpora, Giannone, Uzzo.",,Comune di Palermo,"Piazza Pretoria, 1",90100,Palermo,,091/401111,,,http://www.comune.palermo.it/,building
139,Villa Niscemi,Piazza Niscemi, ,90146,,Palermo,"38.1624725,13.331958",091/404822,,,,,luogo da visitare,"Dimora, Villa storica",,,,,,,,,,,,,,,,,,,,,,,,,Edificio: lunedì - sabato (previo accordo) Parco: tutti i giorni dalle 9.00 al tramonto domenica e festivi 9.00 - 13.00,,,,,,Comune di Palermo,"Piazza Pretoria, 1",90100,Palermo,,091/401111,,,http://www.comune.palermo.it/,homegardenbusiness
146,Villino Florio,Viale Regina Margherita,38,90138,,Palermo,"38.1193022,13.3433514",091/025471,,,,,luogo da visitare,"Dimora, Villa storica",,,,,,,,,,,,,,,,,,,,,,,,,da martedì a sabato 9.00 - 13.30,,,,,,Regione Siciliana,"Via Ausonia, 122",90146,Palermo,,091/24003 - 800894318,,cittadino@regione.sicilia.it.,http://pti.regione.sicilia.it/portal/page/portal/PIR_PORTALE,homegardenbusiness
141,Villa Trabia,Via Antonio Salinas,3,90141,,Palermo,"38.128247500000001,13.3463207",091/405905,,,,,luogo da visitare,"Dimora, Villa storica",,,,,,,,,,,,,,,,,,,,,,,,,tutti i i giorni dalle 7.00 al tramonto,Visite guidate su prenotazione.,,,,Sede di uffici comunali.,Comune di Palermo,"Piazza Pretoria, 1",90100,Palermo,,091/401111,,,http://www.comune.palermo.it/,homegardenbusiness
135,Villa Malfitano,Via Dante Alighieri,167,90141,,Palermo,"38.123831600000003,13.351494600000001",091/820522 - 0916816133,,,,,luogo da visitare,"Dimora, Villa storica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,homegardenbusiness
138,Villa Napoli,Via Francesco Speciale, ,90129,,Palermo,"38.105667099999998,13.3344503",,,,,,luogo da visitare,"Dimora, Villa storica",,,,,,,,,,,,,,,,,,,,,,,,,da martedì a sabato 09.00 - 18.30 domenica e festivi 09.00 - 13.30,,,,,,Regione Siciliana,"Via Ausonia, 122",90146,Palermo,,091/24003 - 800894318,,cittadino@regione.sicilia.it.,http://pti.regione.sicilia.it/portal/page/portal/PIR_PORTALE,homegardenbusiness
